transaction_id,customer_id,visit_datetime,items,total_spend
TX-001413,CUST-073,2025-04-23 16:58:09,Pasta,11.0
TX-001414,CUST-027,2025-04-23 17:49:38,Pasta | Muffin | Tea | Breakfast Sandwich,24.0
TX-001415,CUST-017,2025-04-23 18:24:46,Muffin | Pasta | Tea | Latte,22.0
TX-001416,CUST-062,2025-04-23 19:54:33,Drip Coffee | Americano,5.5
TX-001417,CUST-088,2025-04-23 21:49:37,Cake Slice | Latte | Salad,18.5
TX-001418,CUST-025,2025-04-24 01:46:59,Muffin | Latte | Americano | Breakfast Sandwich,17.5
TX-001419,CUST-111,2025-04-24 02:42:50,Tea | Breakfast Sandwich | Pasta,20.5
TX-001420,CUST-019,2025-04-24 02:53:49,Tea | Americano | Pasta,17.0
TX-001421,CUST-108,2025-04-24 04:39:20,Pasta | Latte | Breakfast Sandwich,22.0
TX-001422,CUST-093,2025-04-24 09:03:02,Latte | Breakfast Sandwich,11.0
TX-001423,CUST-107,2025-04-24 12:38:51,Pasta | Latte | Breakfast Sandwich,22.0
TX-001424,CUST-077,2025-04-24 12:55:57,Muffin,3.5
TX-001425,CUST-043,2025-04-24 15:56:20,Tea,3.0
TX-001426,CUST-020,2025-04-24 16:02:15,Latte | Salad | Cake Slice | Drip Coffee | Muffin,24.5
TX-001427,CUST-031,2025-04-24 16:23:40,Croissant | Latte | Salad | Americano | Muffin,23.5
TX-001428,CUST-005,2025-04-24 17:35:20,Salad | Croissant | Cake Slice | Breakfast Sandwich,24.5
TX-001429,CUST-019,2025-04-24 18:26:19,Pasta | Latte | Drip Coffee | Cake Slice,23.5
TX-001430,CUST-073,2025-04-24 19:35:14,Tea | Croissant,7.0
TX-001431,CUST-068,2025-04-24 23:19:46,Muffin,3.5
TX-001432,CUST-051,2025-04-25 00:05:57,Drip Coffee,2.5
TX-001433,CUST-091,2025-04-25 07:43:30,Salad | Breakfast Sandwich | Latte | Croissant,23.5
TX-001434,CUST-059,2025-04-25 08:31:31,Tea | Muffin,6.5
TX-001435,CUST-149,2025-04-25 10:58:41,Croissant,4.0
TX-001436,CUST-092,2025-04-25 11:09:52,Salad | Americano | Pasta | Breakfast Sandwich,29.0
TX-001437,CUST-136,2025-04-25 13:40:16,Salad | Drip Coffee,11.0
TX-001438,CUST-107,2025-04-25 16:35:41,Americano | Pasta | Salad,22.5
TX-001439,CUST-099,2025-04-25 17:27:57,Cake Slice | Croissant | Tea | Salad,21.0
TX-001440,CUST-076,2025-04-25 17:59:25,Croissant | Pasta,15.0
TX-001441,CUST-047,2025-04-25 18:31:02,Muffin | Drip Coffee,6.0
TX-001442,CUST-106,2025-04-25 19:40:30,Salad | Pasta,19.5
TX-001443,CUST-027,2025-04-25 21:00:20,Latte | Cake Slice | Breakfast Sandwich | Tea | Pasta,30.5
TX-001444,CUST-009,2025-04-25 21:03:39,Americano | Latte | Drip Coffee,10.0
TX-001445,CUST-132,2025-04-25 21:43:37,Drip Coffee,2.5
TX-001446,CUST-030,2025-04-26 01:29:44,Muffin | Breakfast Sandwich | Drip Coffee | Americano | Latte,20.0
TX-001447,CUST-010,2025-04-26 02:12:34,Latte | Pasta | Americano | Salad,27.0
TX-001448,CUST-028,2025-04-26 02:36:46,Croissant | Breakfast Sandwich | Salad | Drip Coffee,21.5
TX-001449,CUST-149,2025-04-26 06:33:24,Salad | Muffin,12.0
TX-001450,CUST-139,2025-04-26 09:11:52,Drip Coffee,2.5
TX-001451,CUST-033,2025-04-26 13:08:43,Americano | Breakfast Sandwich | Muffin | Latte,17.5
TX-001452,CUST-149,2025-04-26 14:09:00,Muffin | Cake Slice,9.0
TX-001453,CUST-119,2025-04-26 15:14:00,Drip Coffee,2.5
TX-001454,CUST-089,2025-04-26 15:34:37,Breakfast Sandwich | Pasta | Drip Coffee | Latte,24.5
TX-001455,CUST-056,2025-04-26 18:33:12,Americano,3.0
TX-001456,CUST-002,2025-04-26 19:43:30,Drip Coffee | Latte | Muffin | Breakfast Sandwich,17.0
TX-001457,CUST-019,2025-04-26 20:39:54,Cake Slice | Drip Coffee | Salad | Breakfast Sandwich,23.0
TX-001458,CUST-009,2025-04-26 21:39:35,Americano | Pasta | Muffin | Latte,22.0
TX-001459,CUST-082,2025-04-26 22:29:49,Cake Slice | Drip Coffee | Breakfast Sandwich | Pasta,25.5
TX-001460,CUST-112,2025-04-26 22:31:35,Latte | Salad | Americano | Muffin,19.5
TX-001461,CUST-003,2025-04-26 23:11:38,Americano | Latte | Muffin | Breakfast Sandwich | Pasta,28.5
TX-001462,CUST-079,2025-04-26 23:17:23,Cake Slice | Pasta | Breakfast Sandwich | Latte,27.5
TX-001463,CUST-014,2025-04-27 01:14:22,Americano | Croissant | Latte | Muffin | Pasta,26.0
TX-001464,CUST-088,2025-04-27 01:52:33,Breakfast Sandwich | Salad | Latte | Pasta,30.5
TX-001465,CUST-052,2025-04-27 04:13:23,Drip Coffee,2.5
TX-001466,CUST-042,2025-04-27 06:51:41,Tea,3.0
TX-001467,CUST-007,2025-04-27 08:56:45,Tea | Americano | Cake Slice | Breakfast Sandwich | Salad,26.5
TX-001468,CUST-034,2025-04-27 10:44:23,Salad | Latte | Croissant | Drip Coffee | Muffin,23.0
TX-001469,CUST-063,2025-04-27 11:49:12,Drip Coffee | Breakfast Sandwich,9.0
TX-001470,CUST-012,2025-04-27 15:21:54,Pasta | Breakfast Sandwich | Salad,26.0
TX-001471,CUST-022,2025-04-27 15:33:18,Muffin | Croissant | Breakfast Sandwich,14.0
TX-001472,CUST-006,2025-04-27 17:11:20,Croissant | Latte | Americano | Breakfast Sandwich,18.0
TX-001473,CUST-046,2025-04-27 17:55:29,Tea,3.0
TX-001474,CUST-072,2025-04-27 17:59:20,Muffin,3.5
TX-001475,CUST-064,2025-04-28 00:29:16,Americano,3.0
TX-001476,CUST-095,2025-04-28 01:57:30,Pasta | Cake Slice,16.5
TX-001477,CUST-014,2025-04-28 04:10:32,Salad | Americano | Pasta | Muffin,26.0
TX-001478,CUST-100,2025-04-28 06:06:06,Cake Slice | Breakfast Sandwich | Latte | Croissant,20.5
TX-001479,CUST-028,2025-04-28 06:40:00,Breakfast Sandwich | Latte | Cake Slice | Pasta,27.5
TX-001480,CUST-055,2025-04-28 08:12:09,Muffin,3.5
TX-001481,CUST-040,2025-04-28 10:10:51,Drip Coffee,2.5
TX-001482,CUST-010,2025-04-28 13:30:57,Salad | Cake Slice | Croissant | Latte,22.5
TX-001483,CUST-057,2025-04-28 20:20:48,Americano,3.0
TX-001484,CUST-031,2025-04-28 21:25:30,Breakfast Sandwich | Drip Coffee | Salad,17.5
TX-001485,CUST-019,2025-04-28 22:36:23,Cake Slice | Muffin | Pasta | Latte | Americano,27.5
TX-001486,CUST-018,2025-04-28 23:57:19,Americano | Latte | Pasta | Cake Slice | Croissant,28.0
TX-001487,CUST-143,2025-04-29 02:16:23,Latte | Breakfast Sandwich,11.0
TX-001488,CUST-036,2025-04-29 02:31:05,Cake Slice | Latte | Breakfast Sandwich | Pasta,27.5
TX-001489,CUST-063,2025-04-29 03:37:37,Muffin | Drip Coffee,6.0
TX-001490,CUST-129,2025-04-29 07:33:00,Americano,3.0
TX-001491,CUST-043,2025-04-29 08:00:32,Drip Coffee,2.5
TX-001492,CUST-045,2025-04-29 11:47:46,Muffin,3.5
TX-001493,CUST-024,2025-04-29 17:46:45,Tea | Croissant | Salad,15.5
TX-001494,CUST-071,2025-04-29 17:58:47,Drip Coffee,2.5
TX-001495,CUST-042,2025-04-29 18:13:49,Latte,4.5
TX-001496,CUST-023,2025-04-29 19:41:22,Salad | Cake Slice | Breakfast Sandwich | Pasta | Drip Coffee,34.0
TX-001497,CUST-051,2025-04-30 00:20:27,Drip Coffee | Muffin,6.0
TX-001498,CUST-058,2025-04-30 05:28:27,Americano | Muffin,6.5
TX-001499,CUST-015,2025-04-30 05:40:55,Breakfast Sandwich | Salad | Croissant,19.0
TX-001500,CUST-053,2025-04-30 09:37:00,Americano | Tea,6.0
TX-001501,CUST-023,2025-04-30 12:03:09,Breakfast Sandwich | Tea | Pasta,20.5
TX-001502,CUST-079,2025-04-30 13:52:55,Breakfast Sandwich | Salad,15.0
TX-001503,CUST-003,2025-04-30 18:42:23,Croissant | Latte | Muffin | Americano,15.0
TX-001504,CUST-007,2025-04-30 20:53:38,Salad | Breakfast Sandwich | Muffin,18.5
TX-001505,CUST-010,2025-04-30 21:56:47,Breakfast Sandwich | Latte | Pasta,22.0
TX-001506,CUST-018,2025-04-30 23:38:44,Croissant | Salad | Cake Slice,18.0
TX-001507,CUST-036,2025-05-01 00:44:25,Muffin | Croissant | Breakfast Sandwich | Latte,18.5
TX-001508,CUST-015,2025-05-01 01:59:55,Americano | Pasta | Drip Coffee | Cake Slice,22.0
TX-001509,CUST-044,2025-05-01 03:16:07,Muffin,3.5
TX-001510,CUST-029,2025-05-01 07:22:51,Pasta | Cake Slice | Latte | Breakfast Sandwich | Croissant,31.5
TX-001511,CUST-076,2025-05-01 15:47:09,Drip Coffee,2.5
TX-001512,CUST-006,2025-05-01 22:16:50,Pasta | Drip Coffee | Cake Slice | Breakfast Sandwich,25.5
TX-001513,CUST-020,2025-05-01 23:06:42,Salad | Breakfast Sandwich | Drip Coffee | Cake Slice,23.0
TX-001514,CUST-059,2025-05-02 00:07:40,Americano,3.0
TX-001515,CUST-019,2025-05-02 00:53:17,Drip Coffee | Cake Slice | Pasta | Salad,27.5
TX-001516,CUST-012,2025-05-02 13:18:53,Salad | Cake Slice | Drip Coffee | Tea | Latte,24.0
TX-001517,CUST-020,2025-05-02 16:09:35,Drip Coffee | Cake Slice | Croissant | Pasta | Latte,27.5
TX-001518,CUST-016,2025-05-02 16:30:36,Drip Coffee | Pasta | Breakfast Sandwich | Salad,28.5
TX-001519,CUST-100,2025-05-02 17:58:48,Pasta | Cake Slice | Breakfast Sandwich | Salad,31.5
TX-001520,CUST-004,2025-05-02 21:32:03,Breakfast Sandwich | Latte | Pasta | Salad | Americano,33.5
TX-001521,CUST-026,2025-05-02 23:21:58,Salad | Latte | Pasta | Cake Slice | Drip Coffee,32.0
TX-001522,CUST-068,2025-05-03 03:13:06,Tea,3.0
TX-001523,CUST-052,2025-05-03 03:32:48,Americano | Tea,6.0
TX-001524,CUST-089,2025-05-03 04:06:08,Latte | Breakfast Sandwich | Salad | Muffin,23.0
TX-001525,CUST-079,2025-05-03 05:59:36,Pasta | Latte,15.5
TX-001526,CUST-011,2025-05-03 07:12:08,Pasta | Salad | Muffin | Americano | Cake Slice,31.5
TX-001527,CUST-109,2025-05-03 08:05:08,Latte | Drip Coffee,7.0
TX-001528,CUST-109,2025-05-03 08:44:18,Pasta | Cake Slice | Croissant,20.5
TX-001529,CUST-041,2025-05-03 09:27:21,Drip Coffee,2.5
TX-001530,CUST-106,2025-05-03 09:32:28,Breakfast Sandwich | Latte | Tea,14.0
TX-001531,CUST-075,2025-05-03 09:53:12,Americano,3.0
TX-001532,CUST-009,2025-05-03 10:00:37,Salad | Cake Slice | Pasta | Muffin | Americano,31.5
TX-001533,CUST-036,2025-05-03 10:27:35,Latte | Cake Slice | Salad,18.5
TX-001534,CUST-138,2025-05-03 12:04:00,Muffin,3.5
TX-001535,CUST-139,2025-05-03 13:56:00,Croissant,4.0
TX-001536,CUST-069,2025-05-03 17:48:00,Drip Coffee,2.5
TX-001537,CUST-125,2025-05-03 21:21:44,Pasta,11.0
TX-001538,CUST-008,2025-05-04 09:23:55,Drip Coffee | Cake Slice | Muffin,11.5
TX-001539,CUST-014,2025-05-04 10:59:02,Latte | Cake Slice | Americano,13.0
TX-001540,CUST-031,2025-05-04 14:20:00,Cake Slice | Pasta | Latte | Americano | Drip Coffee,26.5
TX-001541,CUST-056,2025-05-04 16:41:50,Tea,3.0
TX-001542,CUST-031,2025-05-04 20:04:52,Muffin | Latte | Tea | Cake Slice | Americano,19.5
TX-001543,CUST-017,2025-05-05 01:50:52,Americano | Drip Coffee | Cake Slice | Breakfast Sandwich | Salad,26.0
TX-001544,CUST-042,2025-05-05 01:59:34,Drip Coffee | Tea,5.5
TX-001545,CUST-074,2025-05-05 02:25:41,Tea | Drip Coffee,5.5
TX-001546,CUST-066,2025-05-05 09:08:49,Muffin,3.5
TX-001547,CUST-005,2025-05-05 10:14:01,Americano | Breakfast Sandwich | Pasta,20.5
TX-001548,CUST-049,2025-05-05 14:41:38,Muffin,3.5
TX-001549,CUST-145,2025-05-05 15:39:27,Cake Slice | Breakfast Sandwich,12.0
TX-001550,CUST-088,2025-05-05 17:12:57,Muffin | Latte,8.0
TX-001551,CUST-021,2025-05-05 17:38:12,Muffin | Pasta | Salad,23.0
TX-001552,CUST-017,2025-05-05 19:47:28,Croissant | Pasta | Breakfast Sandwich,21.5
TX-001553,CUST-010,2025-05-05 19:58:05,Cake Slice | Latte | Breakfast Sandwich,16.5
TX-001554,CUST-024,2025-05-05 22:25:58,Cake Slice | Drip Coffee | Latte,12.5
TX-001555,CUST-019,2025-05-06 04:00:22,Pasta | Breakfast Sandwich | Croissant | Cake Slice | Drip Coffee,29.5
TX-001556,CUST-027,2025-05-06 04:26:37,Cake Slice | Salad | Muffin | Croissant,21.5
TX-001557,CUST-018,2025-05-06 04:42:01,Latte | Pasta | Salad | Breakfast Sandwich,30.5
TX-001558,CUST-017,2025-05-06 07:22:37,Breakfast Sandwich | Croissant | Muffin | Latte | Drip Coffee,21.0
TX-001559,CUST-056,2025-05-06 08:32:38,Tea | Croissant,7.0
TX-001560,CUST-026,2025-05-06 08:52:34,Drip Coffee | Americano | Pasta,16.5
TX-001561,CUST-019,2025-05-06 11:04:50,Muffin | Latte | Tea | Pasta | Croissant,26.0
TX-001562,CUST-018,2025-05-06 11:38:40,Americano | Breakfast Sandwich | Latte | Muffin | Cake Slice,23.0
TX-001563,CUST-007,2025-05-06 12:58:39,Muffin | Croissant | Pasta | Breakfast Sandwich,25.0
TX-001564,CUST-077,2025-05-06 18:45:27,Americano,3.0
TX-001565,CUST-050,2025-05-06 23:43:52,Drip Coffee | Muffin,6.0
TX-001566,CUST-070,2025-05-07 00:20:06,Tea,3.0
TX-001567,CUST-038,2025-05-07 02:17:13,Americano | Salad | Pasta,22.5
TX-001568,CUST-072,2025-05-07 03:05:54,Drip Coffee | Americano,5.5
TX-001569,CUST-010,2025-05-07 03:22:03,Salad | Tea | Pasta | Breakfast Sandwich,29.0
TX-001570,CUST-107,2025-05-07 06:13:59,Breakfast Sandwich | Croissant | Drip Coffee,13.0
TX-001571,CUST-092,2025-05-07 06:16:51,Salad | Cake Slice,14.0
TX-001572,CUST-040,2025-05-07 07:08:16,Muffin | Croissant,7.5
TX-001573,CUST-006,2025-05-07 08:03:39,Breakfast Sandwich | Cake Slice | Pasta | Drip Coffee | Croissant,29.5
TX-001574,CUST-027,2025-05-07 14:18:56,Croissant | Cake Slice | Latte,14.0
TX-001575,CUST-045,2025-05-07 15:24:33,Drip Coffee,2.5
TX-001576,CUST-032,2025-05-07 17:22:25,Drip Coffee | Latte | Muffin,10.5
TX-001577,CUST-066,2025-05-07 18:33:17,Croissant | Muffin,7.5
TX-001578,CUST-141,2025-05-07 20:48:24,Cake Slice | Muffin,9.0
TX-001579,CUST-038,2025-05-07 23:10:34,Breakfast Sandwich | Tea | Drip Coffee | Muffin | Salad,24.0
TX-001580,CUST-031,2025-05-08 00:21:20,Tea | Breakfast Sandwich | Latte,14.0
TX-001581,CUST-105,2025-05-08 02:35:10,Croissant | Breakfast Sandwich | Tea | Pasta,24.5
TX-001582,CUST-038,2025-05-08 02:52:58,Americano | Breakfast Sandwich | Croissant,13.5
TX-001583,CUST-058,2025-05-08 02:54:58,Drip Coffee,2.5
TX-001584,CUST-031,2025-05-08 05:47:23,Breakfast Sandwich | Drip Coffee | Latte,13.5
TX-001585,CUST-131,2025-05-08 08:55:28,Muffin | Salad,12.0
TX-001586,CUST-040,2025-05-08 09:04:40,Americano | Muffin,6.5
TX-001587,CUST-132,2025-05-08 15:21:00,Salad,8.5
TX-001588,CUST-031,2025-05-08 18:41:28,Drip Coffee | Latte | Tea,10.0
TX-001589,CUST-007,2025-05-08 19:27:34,Pasta | Latte | Drip Coffee | Americano,21.0
TX-001590,CUST-039,2025-05-08 22:35:06,Tea | Muffin,6.5
TX-001591,CUST-015,2025-05-09 01:39:47,Breakfast Sandwich | Muffin | Americano,13.0
TX-001592,CUST-026,2025-05-09 02:17:39,Tea | Breakfast Sandwich | Cake Slice,15.0
TX-001593,CUST-101,2025-05-09 05:39:37,Cake Slice | Pasta | Salad,25.0
TX-001594,CUST-025,2025-05-09 07:05:38,Muffin | Latte | Americano | Pasta,22.0
TX-001595,CUST-021,2025-05-09 10:28:48,Breakfast Sandwich | Latte | Salad | Drip Coffee,22.0
TX-001596,CUST-013,2025-05-09 10:43:48,Latte | Breakfast Sandwich | Salad | Pasta | Muffin,34.0
TX-001597,CUST-137,2025-05-09 12:45:00,Breakfast Sandwich | Croissant,10.5
TX-001598,CUST-021,2025-05-09 14:06:14,Salad | Latte | Breakfast Sandwich | Croissant | Drip Coffee,26.0
TX-001599,CUST-020,2025-05-09 14:53:13,Salad | Pasta | Drip Coffee | Muffin,25.5
TX-001600,CUST-010,2025-05-09 16:20:43,Salad | Latte | Croissant | Breakfast Sandwich,23.5
TX-001601,CUST-035,2025-05-09 18:28:21,Croissant | Pasta | Latte,19.5
TX-001602,CUST-006,2025-05-09 18:56:32,Latte | Americano | Croissant,11.5
TX-001603,CUST-006,2025-05-10 00:13:37,Drip Coffee | Latte | Salad,15.5
TX-001604,CUST-037,2025-05-10 01:39:30,Croissant | Cake Slice | Drip Coffee | Pasta | Muffin,26.5
TX-001605,CUST-107,2025-05-10 03:12:48,Croissant | Latte | Cake Slice,14.0
TX-001606,CUST-001,2025-05-10 07:02:27,Cake Slice | Drip Coffee | Latte,12.5
TX-001607,CUST-130,2025-05-10 09:23:37,Breakfast Sandwich,6.5
TX-001608,CUST-013,2025-05-10 15:21:11,Croissant | Americano | Muffin | Drip Coffee | Cake Slice,18.5
TX-001609,CUST-026,2025-05-10 20:57:40,Tea | Cake Slice | Americano | Breakfast Sandwich,18.0
TX-001610,CUST-028,2025-05-10 21:18:34,Muffin | Cake Slice | Latte | Pasta,24.5
TX-001611,CUST-005,2025-05-11 00:30:53,Latte | Salad | Breakfast Sandwich,19.5
TX-001612,CUST-021,2025-05-11 01:27:59,Latte | Muffin | Breakfast Sandwich,14.5
TX-001613,CUST-008,2025-05-11 04:05:49,Latte | Pasta | Muffin | Breakfast Sandwich | Drip Coffee,28.0
TX-001614,CUST-024,2025-05-11 07:51:31,Latte | Cake Slice | Salad | Drip Coffee,21.0
TX-001615,CUST-017,2025-05-11 09:07:32,Latte | Drip Coffee | Pasta | Breakfast Sandwich | Croissant,28.5
TX-001616,CUST-019,2025-05-11 09:09:26,Latte | Americano | Croissant | Muffin,15.0
TX-001617,CUST-025,2025-05-11 12:14:32,Croissant | Drip Coffee | Salad | Cake Slice | Latte,25.0
TX-001618,CUST-031,2025-05-11 19:03:50,Latte | Americano | Pasta | Tea | Drip Coffee,24.0
TX-001619,CUST-039,2025-05-11 23:04:44,Tea,3.0
TX-001620,CUST-014,2025-05-11 23:24:08,Muffin | Latte | Cake Slice | Drip Coffee,16.0
TX-001621,CUST-051,2025-05-12 01:52:55,Drip Coffee,2.5
TX-001622,CUST-107,2025-05-12 02:51:48,Breakfast Sandwich | Latte | Pasta,22.0
TX-001623,CUST-025,2025-05-12 05:31:43,Muffin | Breakfast Sandwich | Pasta | Croissant,25.0
TX-001624,CUST-022,2025-05-12 06:42:53,Cake Slice | Muffin | Tea,12.0
TX-001625,CUST-141,2025-05-12 08:03:00,Croissant | Latte,8.5
TX-001626,CUST-042,2025-05-12 09:53:09,Drip Coffee,2.5
TX-001627,CUST-014,2025-05-12 13:47:58,Americano | Croissant | Pasta | Latte | Cake Slice,28.0
TX-001628,CUST-056,2025-05-12 17:41:20,Drip Coffee,2.5
TX-001629,CUST-062,2025-05-12 17:55:17,Muffin | Americano,6.5
TX-001630,CUST-059,2025-05-12 19:28:05,Drip Coffee,2.5
TX-001631,CUST-079,2025-05-12 19:39:23,Muffin | Tea | Pasta,17.5
TX-001632,CUST-102,2025-05-12 22:18:21,Breakfast Sandwich | Cake Slice | Salad | Croissant,24.5
TX-001633,CUST-047,2025-05-12 23:12:42,Tea,3.0
TX-001634,CUST-025,2025-05-13 04:41:12,Americano | Drip Coffee | Breakfast Sandwich | Pasta | Cake Slice,28.5
TX-001635,CUST-005,2025-05-13 06:07:28,Salad | Breakfast Sandwich | Muffin | Americano | Latte,26.0
TX-001636,CUST-022,2025-05-13 06:27:41,Drip Coffee | Latte | Breakfast Sandwich,13.5
TX-001637,CUST-048,2025-05-13 08:35:09,Tea | Latte,7.5
TX-001638,CUST-124,2025-05-13 10:24:33,Americano,3.0
TX-001639,CUST-005,2025-05-13 10:47:48,Cake Slice | Latte | Breakfast Sandwich | Pasta | Muffin,31.0
TX-001640,CUST-041,2025-05-13 12:18:31,Drip Coffee,2.5
TX-001641,CUST-011,2025-05-13 14:00:49,Latte | Pasta | Cake Slice | Croissant,25.0
TX-001642,CUST-044,2025-05-13 15:36:43,Americano | Tea,6.0
TX-001643,CUST-070,2025-05-13 19:32:28,Drip Coffee | Muffin,6.0
TX-001644,CUST-044,2025-05-13 20:58:40,Drip Coffee,2.5
TX-001645,CUST-061,2025-05-13 21:12:55,Tea | Drip Coffee,5.5
TX-001646,CUST-010,2025-05-13 21:21:14,Croissant | Latte | Salad | Americano | Breakfast Sandwich,26.5
TX-001647,CUST-004,2025-05-13 23:28:21,Cake Slice | Salad | Croissant,18.0
TX-001648,CUST-062,2025-05-14 01:05:03,Tea | Drip Coffee,5.5
TX-001649,CUST-027,2025-05-14 01:11:34,Salad | Tea | Latte | Cake Slice,21.5
TX-001650,CUST-088,2025-05-14 01:28:01,Salad | Breakfast Sandwich,15.0
TX-001651,CUST-106,2025-05-14 01:40:01,Latte | Pasta | Breakfast Sandwich | Cake Slice,27.5
TX-001652,CUST-035,2025-05-14 06:03:46,Breakfast Sandwich | Pasta | Cake Slice | Muffin,26.5
TX-001653,CUST-023,2025-05-14 06:53:39,Salad | Cake Slice | Latte | Americano | Pasta,32.5
TX-001654,CUST-125,2025-05-14 09:20:38,Tea | Drip Coffee,5.5
TX-001655,CUST-065,2025-05-14 17:12:58,Breakfast Sandwich,6.5
TX-001656,CUST-005,2025-05-14 19:38:30,Breakfast Sandwich | Latte | Tea | Salad,22.5
TX-001657,CUST-007,2025-05-14 21:16:31,Drip Coffee | Pasta | Americano | Tea | Breakfast Sandwich,26.0
TX-001658,CUST-029,2025-05-14 22:40:11,Latte | Muffin | Drip Coffee,10.5
TX-001659,CUST-015,2025-05-14 23:55:11,Salad | Tea | Breakfast Sandwich | Americano,21.0
TX-001660,CUST-115,2025-05-15 00:47:35,Salad,8.5
TX-001661,CUST-007,2025-05-15 01:56:11,Drip Coffee | Salad | Breakfast Sandwich | Latte,22.0
TX-001662,CUST-004,2025-05-15 02:37:54,Breakfast Sandwich | Latte | Cake Slice,16.5
TX-001663,CUST-071,2025-05-15 03:21:14,Croissant | Tea,7.0
TX-001664,CUST-042,2025-05-15 05:54:14,Croissant | Latte,8.5
TX-001665,CUST-090,2025-05-15 11:31:28,Pasta | Drip Coffee,13.5
TX-001666,CUST-014,2025-05-16 00:26:00,Muffin | Latte | Croissant,12.0
TX-001667,CUST-027,2025-05-16 00:37:25,Drip Coffee | Pasta | Cake Slice,19.0
TX-001668,CUST-001,2025-05-16 05:27:44,Drip Coffee | Latte | Croissant | Americano,14.0
TX-001669,CUST-069,2025-05-16 07:03:52,Muffin,3.5
TX-001670,CUST-028,2025-05-16 07:07:59,Latte | Americano | Breakfast Sandwich | Drip Coffee,16.5
TX-001671,CUST-037,2025-05-16 08:52:39,Pasta | Breakfast Sandwich | Salad | Cake Slice | Latte,36.0
TX-001672,CUST-012,2025-05-16 09:33:40,Drip Coffee | Breakfast Sandwich | Salad | Pasta,28.5
TX-001673,CUST-116,2025-05-16 13:16:01,Latte | Croissant,8.5
TX-001674,CUST-070,2025-05-16 14:35:45,Drip Coffee,2.5
TX-001675,CUST-009,2025-05-16 15:10:01,Cake Slice | Croissant | Breakfast Sandwich,16.0
TX-001676,CUST-035,2025-05-16 17:09:16,Latte | Pasta | Muffin | Americano | Breakfast Sandwich,28.5
TX-001677,CUST-021,2025-05-16 18:37:51,Croissant | Salad | Americano | Cake Slice,21.0
TX-001678,CUST-023,2025-05-16 20:19:32,Cake Slice | Drip Coffee | Breakfast Sandwich | Tea,17.5
TX-001679,CUST-079,2025-05-16 21:30:46,Croissant | Cake Slice | Latte,14.0
TX-001680,CUST-073,2025-05-16 22:12:46,Latte | Drip Coffee,7.0
TX-001681,CUST-059,2025-05-17 02:32:02,Tea,3.0
TX-001682,CUST-030,2025-05-17 02:46:31,Latte | Muffin | Drip Coffee | Breakfast Sandwich | Americano,20.0
TX-001683,CUST-050,2025-05-17 02:55:14,Drip Coffee,2.5
TX-001684,CUST-124,2025-05-17 17:10:00,Breakfast Sandwich | Drip Coffee,9.0
TX-001685,CUST-125,2025-05-17 17:21:00,Pasta,11.0
TX-001686,CUST-073,2025-05-17 17:33:51,Drip Coffee,2.5
TX-001687,CUST-030,2025-05-17 22:18:05,Pasta | Breakfast Sandwich | Cake Slice | Salad | Muffin,35.0
TX-001688,CUST-020,2025-05-18 04:12:03,Breakfast Sandwich | Latte | Cake Slice | Salad | Drip Coffee,27.5
TX-001689,CUST-022,2025-05-18 05:23:43,Salad | Cake Slice | Pasta | Tea | Americano,31.0
TX-001690,CUST-065,2025-05-18 07:18:13,Americano | Drip Coffee,5.5
TX-001691,CUST-028,2025-05-18 09:44:04,Latte | Cake Slice | Pasta | Breakfast Sandwich,27.5
TX-001692,CUST-053,2025-05-18 13:35:41,Drip Coffee | Muffin,6.0
TX-001693,CUST-007,2025-05-18 17:05:00,Breakfast Sandwich | Salad | Cake Slice | Croissant | Latte,29.0
TX-001694,CUST-066,2025-05-18 19:35:17,Drip Coffee | Tea,5.5
TX-001695,CUST-008,2025-05-18 19:46:43,Pasta | Breakfast Sandwich | Latte | Americano,25.0
TX-001696,CUST-083,2025-05-18 20:24:49,Breakfast Sandwich | Pasta | Muffin | Croissant,25.0
TX-001697,CUST-042,2025-05-18 23:12:15,Tea,3.0
TX-001698,CUST-012,2025-05-19 01:05:04,Pasta | Drip Coffee | Latte | Salad | Americano,29.5
TX-001699,CUST-003,2025-05-19 06:23:24,Pasta | Salad | Breakfast Sandwich | Latte | Muffin,34.0
TX-001700,CUST-025,2025-05-19 07:32:17,Americano | Pasta | Croissant,18.0
TX-001701,CUST-056,2025-05-19 13:07:19,Cake Slice,5.5
TX-001702,CUST-024,2025-05-19 14:19:17,Breakfast Sandwich | Drip Coffee | Croissant,13.0
TX-001703,CUST-017,2025-05-19 16:22:09,Cake Slice | Salad | Breakfast Sandwich | Latte | Americano,28.0
TX-001704,CUST-116,2025-05-19 16:59:00,Tea,3.0
TX-001705,CUST-021,2025-05-19 17:36:12,Latte | Cake Slice | Americano | Croissant | Muffin,20.5
TX-001706,CUST-004,2025-05-19 18:42:47,Pasta | Cake Slice | Latte,21.0
